season,season_type,week,game_date,game_key,play_id,play_sequence,player_id,field_goal_result,attempt_yards,player_name,birthdate,success,distance_squared,is_long_attempt,kicker_attempt_number,age_at_attempt
2013,Reg,8,2013-10-27,55945,2749,112,38134,Made,53,DAN BAILEY,1988-01-26,1,2809,1,82,25.75
2013,Reg,8,2013-10-27,55945,1503,62,38134,Made,53,DAN BAILEY,1988-01-26,1,2809,1,83,25.75
2013,Reg,8,2013-10-27,55945,4080,165,38134,Made,44,DAN BAILEY,1988-01-26,1,1936,0,84,25.75
2013,Reg,9,2013-11-03,55960,1421,57,38134,Made,44,DAN BAILEY,1988-01-26,1,1936,0,85,25.77
2013,Reg,9,2013-11-03,55960,532,21,38134,Made,41,DAN BAILEY,1988-01-26,1,1681,0,86,25.77
2013,Reg,10,2013-11-10,55982,470,18,38134,Made,37,DAN BAILEY,1988-01-26,1,1369,0,87,25.79
2013,Reg,12,2013-11-24,56010,4219,167,38134,Made,35,DAN BAILEY,1988-01-26,1,1225,0,88,25.83
2013,Reg,13,2013-11-28,56014,4043,153,38134,Made,19,DAN BAILEY,1988-01-26,1,361,0,89,25.84
2013,Reg,15,2013-12-15,56058,228,9,38134,Made,47,DAN BAILEY,1988-01-26,1,2209,0,90,25.89
2013,Reg,15,2013-12-15,56058,2838,113,38134,Made,50,DAN BAILEY,1988-01-26,1,2500,1,91,25.89
2013,Reg,15,2013-12-15,56058,572,24,38134,Made,23,DAN BAILEY,1988-01-26,1,529,0,92,25.89
2013,Reg,15,2013-12-15,56058,1605,64,38134,Made,43,DAN BAILEY,1988-01-26,1,1849,0,93,25.89
2013,Reg,15,2013-12-15,56058,1822,73,38134,Made,50,DAN BAILEY,1988-01-26,1,2500,1,94,25.89
2013,Reg,16,2013-12-22,56070,3186,128,38134,Made,25,DAN BAILEY,1988-01-26,1,625,0,95,25.91
2013,Reg,17,2013-12-29,56080,2003,81,38134,Made,44,DAN BAILEY,1988-01-26,1,1936,0,96,25.92
2013,Reg,17,2013-12-29,56080,2412,98,38134,Made,43,DAN BAILEY,1988-01-26,1,1849,0,97,25.92
2013,Reg,17,2013-12-29,56080,2625,107,38134,Made,36,DAN BAILEY,1988-01-26,1,1296,0,98,25.92
2014,Reg,1,2014-09-07,56181,534,20,38134,Made,29,DAN BAILEY,1988-01-26,1,841,0,99,26.61
2014,Reg,2,2014-09-14,56193,754,32,38134,Made,48,DAN BAILEY,1988-01-26,1,2304,0,100,26.63
2014,Reg,2,2014-09-14,56193,1609,70,38134,Made,44,DAN BAILEY,1988-01-26,1,1936,0,101,26.63
2014,Reg,2,2014-09-14,56193,1863,79,38134,Made,51,DAN BAILEY,1988-01-26,1,2601,1,102,26.63
2014,Reg,2,2014-09-14,56193,3231,135,38134,Made,48,DAN BAILEY,1988-01-26,1,2304,0,103,26.63
2014,Reg,3,2014-09-21,56212,2496,105,38134,Made,40,DAN BAILEY,1988-01-26,1,1600,0,104,26.65
2014,Reg,3,2014-09-21,56212,1886,78,38134,Made,29,DAN BAILEY,1988-01-26,1,841,0,105,26.65
2014,Reg,4,2014-09-28,56229,1277,51,38134,Made,51,DAN BAILEY,1988-01-26,1,2601,1,106,26.67
2014,Reg,5,2014-10-05,56233,1904,72,38134,Made,33,DAN BAILEY,1988-01-26,1,1089,0,107,26.69
2014,Reg,5,2014-10-05,56233,4338,167,38134,Made,49,DAN BAILEY,1988-01-26,1,2401,0,108,26.69
2014,Reg,5,2014-10-05,56233,3961,152,38134,Missed,53,DAN BAILEY,1988-01-26,0,2809,1,109,26.69
2014,Reg,6,2014-10-12,56258,2746,111,38134,Made,56,DAN BAILEY,1988-01-26,1,3136,1,110,26.71
2014,Reg,6,2014-10-12,56258,3928,156,38134,Made,31,DAN BAILEY,1988-01-26,1,961,0,111,26.71
2014,Reg,6,2014-10-12,56258,1367,56,38134,Made,42,DAN BAILEY,1988-01-26,1,1764,0,112,26.71
2014,Reg,7,2014-10-19,56272,3899,154,38134,Made,49,DAN BAILEY,1988-01-26,1,2401,0,113,26.73
2014,Reg,8,2014-10-27,56290,2524,100,38134,Made,21,DAN BAILEY,1988-01-26,1,441,0,114,26.75
2014,Reg,9,2014-11-02,56294,635,27,38134,Made,52,DAN BAILEY,1988-01-26,1,2704,1,115,26.77
2014,Reg,9,2014-11-02,56294,1911,77,38134,Blocked,35,DAN BAILEY,1988-01-26,0,1225,0,116,26.77
2014,Reg,10,2014-11-09,56308,2713,111,38134,Missed,48,DAN BAILEY,1988-01-26,0,2304,0,117,26.79
2014,Reg,10,2014-11-09,56308,172,7,38134,Made,54,DAN BAILEY,1988-01-26,1,2916,1,118,26.79
2014,Reg,12,2014-11-23,56344,630,28,38134,Made,38,DAN BAILEY,1988-01-26,1,1444,0,119,26.83
2014,Reg,13,2014-11-27,56347,2516,102,38134,Made,28,DAN BAILEY,1988-01-26,1,784,0,120,26.84
2014,Reg,14,2014-12-04,56362,4067,151,38134,Made,27,DAN BAILEY,1988-01-26,1,729,0,121,26.86
2014,Reg,14,2014-12-04,56362,3316,123,38134,Made,35,DAN BAILEY,1988-01-26,1,1225,0,122,26.86
2014,Reg,15,2014-12-14,56392,3881,158,38134,Made,49,DAN BAILEY,1988-01-26,1,2401,0,123,26.88
2014,Reg,16,2014-12-21,56406,2235,87,38134,Missed,52,DAN BAILEY,1988-01-26,0,2704,1,124,26.9
2014,Reg,17,2014-12-28,56422,3815,151,38134,Made,23,DAN BAILEY,1988-01-26,1,529,0,125,26.92
2014,Reg,17,2014-12-28,56422,275,10,38134,Made,36,DAN BAILEY,1988-01-26,1,1296,0,126,26.92
2014,Reg,17,2014-12-28,56422,1134,47,38134,Made,32,DAN BAILEY,1988-01-26,1,1024,0,127,26.92
2014,Post,1,2015-01-04,56494,2313,89,38134,Missed,41,DAN BAILEY,1988-01-26,0,1681,0,128,26.94
2014,Post,1,2015-01-04,56494,3116,122,38134,Made,51,DAN BAILEY,1988-01-26,1,2601,1,129,26.94
2014,Post,2,2015-01-11,56497,1845,74,38134,Blocked,50,DAN BAILEY,1988-01-26,0,2500,1,130,26.96
2015,Reg,1,2015-09-13,56516,529,20,38134,Made,21,DAN BAILEY,1988-01-26,1,441,0,131,27.63
2015,Reg,1,2015-09-13,56516,1512,54,38134,Made,32,DAN BAILEY,1988-01-26,1,1024,0,132,27.63
2015,Reg,2,2015-09-20,56532,751,32,38134,Made,20,DAN BAILEY,1988-01-26,1,400,0,133,27.65
2015,Reg,2,2015-09-20,56532,2179,83,38134,Made,28,DAN BAILEY,1988-01-26,1,784,0,134,27.65
2015,Reg,4,2015-10-04,56564,2454,93,38134,Made,38,DAN BAILEY,1988-01-26,1,1444,0,135,27.69
2015,Reg,4,2015-10-04,56564,317,13,38134,Made,30,DAN BAILEY,1988-01-26,1,900,0,136,27.69
2015,Reg,5,2015-10-11,56576,806,33,38134,Made,51,DAN BAILEY,1988-01-26,1,2601,1,137,27.71
2015,Reg,5,2015-10-11,56576,2931,114,38134,Made,23,DAN BAILEY,1988-01-26,1,529,0,138,27.71
2015,Reg,7,2015-10-25,56605,1231,53,38134,Made,48,DAN BAILEY,1988-01-26,1,2304,0,139,27.75
2015,Reg,7,2015-10-25,56605,497,22,38134,Made,30,DAN BAILEY,1988-01-26,1,900,0,140,27.75
2015,Reg,8,2015-11-01,56619,763,30,38134,Made,33,DAN BAILEY,1988-01-26,1,1089,0,141,27.76
2015,Reg,8,2015-11-01,56619,1702,66,38134,Made,35,DAN BAILEY,1988-01-26,1,1225,0,142,27.76
2015,Reg,8,2015-11-01,56619,2240,87,38134,Made,52,DAN BAILEY,1988-01-26,1,2704,1,143,27.76
2015,Reg,8,2015-11-01,56619,2811,109,38134,Made,27,DAN BAILEY,1988-01-26,1,729,0,144,27.76
2015,Reg,9,2015-11-08,56633,3755,155,38134,Made,41,DAN BAILEY,1988-01-26,1,1681,0,145,27.78
2015,Reg,9,2015-11-08,56633,4359,176,38134,Made,44,DAN BAILEY,1988-01-26,1,1936,0,146,27.78
2015,Reg,10,2015-11-15,56641,1353,59,38134,Missed,48,DAN BAILEY,1988-01-26,0,2304,0,147,27.8
2015,Reg,10,2015-11-15,56641,509,22,38134,Made,42,DAN BAILEY,1988-01-26,1,1764,0,148,27.8
2015,Reg,10,2015-11-15,56641,909,40,38134,Made,53,DAN BAILEY,1988-01-26,1,2809,1,149,27.8
2015,Reg,11,2015-11-22,56656,3151,124,38134,Made,30,DAN BAILEY,1988-01-26,1,900,0,150,27.82
2015,Reg,12,2015-11-26,56664,760,33,38134,Made,21,DAN BAILEY,1988-01-26,1,441,0,151,27.83
2015,Reg,12,2015-11-26,56664,2332,94,38134,Made,48,DAN BAILEY,1988-01-26,1,2304,0,152,27.83
2015,Reg,13,2015-12-07,56694,4257,155,38134,Made,54,DAN BAILEY,1988-01-26,1,2916,1,153,27.86
2015,Reg,13,2015-12-07,56694,1510,58,38134,Made,38,DAN BAILEY,1988-01-26,1,1444,0,154,27.86
2015,Reg,13,2015-12-07,56694,2730,100,38134,Made,34,DAN BAILEY,1988-01-26,1,1156,0,155,27.86
2015,Reg,13,2015-12-07,56694,3492,129,38134,Made,20,DAN BAILEY,1988-01-26,1,400,0,156,27.86
2015,Reg,15,2015-12-19,56712,255,10,38134,Made,27,DAN BAILEY,1988-01-26,1,729,0,157,27.9
2015,Reg,15,2015-12-19,56712,3825,148,38134,Made,50,DAN BAILEY,1988-01-26,1,2500,1,158,27.9
2015,Reg,15,2015-12-19,56712,2814,109,38134,Made,38,DAN BAILEY,1988-01-26,1,1444,0,159,27.9
2015,Reg,16,2015-12-27,56730,328,13,38134,Made,46,DAN BAILEY,1988-01-26,1,2116,0,160,27.92
2015,Reg,16,2015-12-27,56730,735,29,38134,Missed,50,DAN BAILEY,1988-01-26,0,2500,1,161,27.92
2015,Reg,16,2015-12-27,56730,1570,58,38134,Made,22,DAN BAILEY,1988-01-26,1,484,0,162,27.92
2016,Reg,1,2016-09-11,56912,391,16,38134,Made,23,DAN BAILEY,1988-01-26,1,529,0,163,28.63
2016,Reg,1,2016-09-11,56912,1502,59,38134,Made,25,DAN BAILEY,1988-01-26,1,625,0,164,28.63
2016,Reg,1,2016-09-11,56912,2905,115,38134,Made,54,DAN BAILEY,1988-01-26,1,2916,1,165,28.63
2016,Reg,1,2016-09-11,56912,979,40,38134,Made,56,DAN BAILEY,1988-01-26,1,3136,1,166,28.63
2016,Reg,2,2016-09-18,56925,376,14,38134,Made,22,DAN BAILEY,1988-01-26,1,484,0,167,28.65
2016,Reg,2,2016-09-18,56925,1754,68,38134,Made,31,DAN BAILEY,1988-01-26,1,961,0,168,28.65
2016,Reg,3,2016-09-25,56947,726,28,38134,Made,49,DAN BAILEY,1988-01-26,1,2401,0,169,28.67
2016,Reg,3,2016-09-25,56947,2654,105,38134,Missed,47,DAN BAILEY,1988-01-26,0,2209,0,170,28.67
2016,Reg,4,2016-10-02,56961,3528,145,38134,Made,22,DAN BAILEY,1988-01-26,1,484,0,171,28.68
2016,Reg,4,2016-10-02,56961,271,11,38134,Missed,47,DAN BAILEY,1988-01-26,0,2209,0,172,28.68
2016,Reg,6,2016-10-16,56989,3874,154,38134,Made,32,DAN BAILEY,1988-01-26,1,1024,0,173,28.72
2016,Reg,6,2016-10-16,56989,2626,104,38134,Made,22,DAN BAILEY,1988-01-26,1,484,0,174,28.72
2016,Reg,6,2016-10-16,56989,1494,58,38134,Made,44,DAN BAILEY,1988-01-26,1,1936,0,175,28.72
2016,Reg,8,2016-10-30,57019,1041,40,38134,Made,38,DAN BAILEY,1988-01-26,1,1444,0,176,28.76
2016,Reg,8,2016-10-30,57019,3514,137,38134,Made,49,DAN BAILEY,1988-01-26,1,2401,0,177,28.76
2016,Reg,8,2016-10-30,57019,3024,118,38134,Made,23,DAN BAILEY,1988-01-26,1,529,0,178,28.76
2016,Reg,10,2016-11-13,57045,1353,55,38134,Made,53,DAN BAILEY,1988-01-26,1,2809,1,179,28.8
2016,Reg,10,2016-11-13,57045,2892,115,38134,Made,46,DAN BAILEY,1988-01-26,1,2116,0,180,28.8
2016,Reg,10,2016-11-13,57045,602,25,38134,Made,37,DAN BAILEY,1988-01-26,1,1369,0,181,28.8
2016,Reg,11,2016-11-20,57051,3743,149,38134,Made,21,DAN BAILEY,1988-01-26,1,441,0,182,28.82
2016,Reg,11,2016-11-20,57051,2080,83,38134,Made,30,DAN BAILEY,1988-01-26,1,900,0,183,28.82
2016,Reg,12,2016-11-24,57063,1273,50,38134,Made,46,DAN BAILEY,1988-01-26,1,2116,0,184,28.83
2016,Reg,13,2016-12-01,57078,3460,137,38134,Made,39,DAN BAILEY,1988-01-26,1,1521,0,185,28.85
2016,Reg,14,2016-12-11,57107,2070,80,38134,Missed,55,DAN BAILEY,1988-01-26,0,3025,1,186,28.88
2016,Reg,15,2016-12-18,57114,308,11,38134,Missed,56,DAN BAILEY,1988-01-26,0,3136,1,187,28.9
2016,Reg,15,2016-12-18,57114,896,34,38134,Made,27,DAN BAILEY,1988-01-26,1,729,0,188,28.9
2016,Reg,15,2016-12-18,57114,2110,82,38134,Missed,52,DAN BAILEY,1988-01-26,0,2704,1,189,28.9
2016,Reg,15,2016-12-18,57114,3134,123,38134,Made,40,DAN BAILEY,1988-01-26,1,1600,0,190,28.9
2016,Reg,15,2016-12-18,57114,3350,132,38134,Made,38,DAN BAILEY,1988-01-26,1,1444,0,191,28.9
2016,Reg,15,2016-12-18,57114,3821,151,38134,Made,33,DAN BAILEY,1988-01-26,1,1089,0,192,28.9
2016,Reg,17,2017-01-01,57148,2427,99,38134,Made,23,DAN BAILEY,1988-01-26,1,529,0,193,28.93
2016,Reg,17,2017-01-01,57148,791,34,38134,Made,49,DAN BAILEY,1988-01-26,1,2401,0,194,28.93
2016,Post,2,2017-01-15,57164,225,9,38134,Made,50,DAN BAILEY,1988-01-26,1,2500,1,195,28.97
2016,Post,2,2017-01-15,57164,2029,80,38134,Made,33,DAN BAILEY,1988-01-26,1,1089,0,196,28.97
2016,Post,2,2017-01-15,57164,3951,158,38134,Made,52,DAN BAILEY,1988-01-26,1,2704,1,197,28.97
2017,Reg,1,2017-09-10,57247,3591,145,38134,Made,36,DAN BAILEY,1988-01-26,1,1296,0,198,29.62
2017,Reg,1,2017-09-10,57247,2047,83,38134,Made,42,DAN BAILEY,1988-01-26,1,1764,0,199,29.62
2017,Reg,1,2017-09-10,57247,1053,43,38134,Made,48,DAN BAILEY,1988-01-26,1,2304,0,200,29.62
2017,Reg,1,2017-09-10,57247,575,23,38134,Made,21,DAN BAILEY,1988-01-26,1,441,0,201,29.62
2017,Reg,2,2017-09-17,57261,2128,85,38134,Made,56,DAN BAILEY,1988-01-26,1,3136,1,202,29.64
2017,Reg,4,2017-10-01,57287,242,9,38134,Made,34,DAN BAILEY,1988-01-26,1,1156,0,203,29.68
2017,Reg,5,2017-10-08,57309,2870,119,38134,Made,43,DAN BAILEY,1988-01-26,1,1849,0,204,29.7
2017,Reg,13,2017-11-30,57410,1434,60,38134,Made,24,DAN BAILEY,1988-01-26,1,576,0,205,29.85
2017,Reg,14,2017-12-10,57439,427,18,38134,Made,21,DAN BAILEY,1988-01-26,1,441,0,206,29.87
2017,Reg,14,2017-12-10,57439,2831,117,38134,Missed,50,DAN BAILEY,1988-01-26,0,2500,1,207,29.87
2017,Reg,14,2017-12-10,57439,1181,49,38134,Missed,53,DAN BAILEY,1988-01-26,0,2809,1,208,29.87
2017,Reg,15,2017-12-17,57456,539,23,38134,Made,45,DAN BAILEY,1988-01-26,1,2025,0,209,29.89
2017,Reg,15,2017-12-17,57456,3849,148,38134,Made,19,DAN BAILEY,1988-01-26,1,361,0,210,29.89
2017,Reg,16,2017-12-24,57471,2020,80,38134,Made,51,DAN BAILEY,1988-01-26,1,2601,1,211,29.91
2017,Reg,16,2017-12-24,57471,2497,100,38134,Made,39,DAN BAILEY,1988-01-26,1,1521,0,212,29.91
2017,Reg,16,2017-12-24,57471,3527,143,38134,Missed,34,DAN BAILEY,1988-01-26,0,1156,0,213,29.91
2017,Reg,16,2017-12-24,57471,4060,160,38134,Missed,48,DAN BAILEY,1988-01-26,0,2304,0,214,29.91
2017,Reg,16,2017-12-24,57471,973,40,38134,Made,34,DAN BAILEY,1988-01-26,1,1156,0,215,29.91
2017,Reg,16,2017-12-24,57471,1365,57,38134,Made,51,DAN BAILEY,1988-01-26,1,2601,1,216,29.91
2017,Reg,17,2017-12-31,57482,3742,147,38134,Missed,23,DAN BAILEY,1988-01-26,0,529,0,217,29.93
2018,Reg,4,2018-09-27,57615,1089,44,38134,Made,37,DAN BAILEY,1988-01-26,1,1369,0,218,30.67
2018,Reg,4,2018-09-27,57615,2363,89,38134,Made,39,DAN BAILEY,1988-01-26,1,1521,0,219,30.67
2018,Reg,4,2018-09-27,57615,3925,151,38134,Made,40,DAN BAILEY,1988-01-26,1,1600,0,220,30.67
2018,Reg,5,2018-10-07,57640,1171,50,38134,Missed,45,DAN BAILEY,1988-01-26,0,2025,0,221,30.7
2018,Reg,5,2018-10-07,57640,2336,92,38134,Made,22,DAN BAILEY,1988-01-26,1,484,0,222,30.7
2018,Reg,5,2018-10-07,57640,3586,141,38134,Made,52,DAN BAILEY,1988-01-26,1,2704,1,223,30.7
2018,Reg,5,2018-10-07,57640,298,13,38134,Missed,28,DAN BAILEY,1988-01-26,0,784,0,224,30.7
2018,Reg,5,2018-10-07,57640,505,22,38134,Made,37,DAN BAILEY,1988-01-26,1,1369,0,225,30.7
2018,Reg,6,2018-10-14,57651,2068,86,38134,Made,48,DAN BAILEY,1988-01-26,1,2304,0,226,30.72
2018,Reg,6,2018-10-14,57651,858,36,38134,Made,37,DAN BAILEY,1988-01-26,1,1369,0,227,30.72
2012,Reg,6,2012-10-14,55592,1166,48,38220,Made,50,KAI FORBATH,1987-09-02,1,2500,1,1,25.12
2012,Reg,7,2012-10-21,55601,713,29,38220,Made,20,KAI FORBATH,1987-09-02,1,400,0,2,25.14
2012,Reg,7,2012-10-21,55601,3348,137,38220,Made,45,KAI FORBATH,1987-09-02,1,2025,0,3,25.14
2012,Reg,7,2012-10-21,55601,1679,71,38220,Made,43,KAI FORBATH,1987-09-02,1,1849,0,4,25.14
2012,Reg,8,2012-10-28,55615,2081,86,38220,Made,48,KAI FORBATH,1987-09-02,1,2304,0,5,25.16
2012,Reg,8,2012-10-28,55615,2945,119,38220,Made,45,KAI FORBATH,1987-09-02,1,2025,0,6,25.16
2012,Reg,9,2012-11-04,55630,2411,92,38220,Made,25,KAI FORBATH,1987-09-02,1,625,0,7,25.17
2012,Reg,9,2012-11-04,55630,563,23,38220,Made,47,KAI FORBATH,1987-09-02,1,2209,0,8,25.17
2012,Reg,11,2012-11-18,55659,2128,78,38220,Made,25,KAI FORBATH,1987-09-02,1,625,0,9,25.21
2012,Reg,12,2012-11-22,55665,4246,165,38220,Made,48,KAI FORBATH,1987-09-02,1,2304,0,10,25.22
2012,Reg,13,2012-12-03,55695,1858,72,38220,Made,33,KAI FORBATH,1987-09-02,1,1089,0,11,25.25
2012,Reg,14,2012-12-09,55706,2434,97,38220,Made,48,KAI FORBATH,1987-09-02,1,2304,0,12,25.27
2012,Reg,14,2012-12-09,55706,2838,115,38220,Made,49,KAI FORBATH,1987-09-02,1,2401,0,13,25.27
2012,Reg,14,2012-12-09,55706,4318,169,38220,Made,34,KAI FORBATH,1987-09-02,1,1156,0,14,25.27
2012,Reg,15,2012-12-16,55716,1679,70,38220,Made,44,KAI FORBATH,1987-09-02,1,1936,0,15,25.29
2012,Reg,16,2012-12-23,55737,988,41,38220,Made,45,KAI FORBATH,1987-09-02,1,2025,0,16,25.31
2012,Reg,16,2012-12-23,55737,1220,51,38220,Made,42,KAI FORBATH,1987-09-02,1,1764,0,17,25.31
2012,Reg,17,2012-12-30,55755,441,17,38220,Missed,37,KAI FORBATH,1987-09-02,0,1369,0,18,25.33
2013,Reg,1,2013-09-09,55851,3154,123,38220,Missed,40,KAI FORBATH,1987-09-02,0,1600,0,19,26.02
2013,Reg,6,2013-10-13,55927,2017,74,38220,Made,32,KAI FORBATH,1987-09-02,1,1024,0,20,26.11
2013,Reg,6,2013-10-13,55927,2238,85,38220,Made,33,KAI FORBATH,1987-09-02,1,1089,0,21,26.11
2013,Reg,6,2013-10-13,55927,3119,120,38220,Missed,49,KAI FORBATH,1987-09-02,0,2401,0,22,26.11
2013,Reg,6,2013-10-13,55927,672,28,38220,Made,20,KAI FORBATH,1987-09-02,1,400,0,23,26.11
2013,Reg,7,2013-10-20,55938,217,8,38220,Made,38,KAI FORBATH,1987-09-02,1,1444,0,24,26.13
2013,Reg,9,2013-11-03,55963,1781,73,38220,Blocked,59,KAI FORBATH,1987-09-02,0,3481,1,25,26.17
2013,Reg,9,2013-11-03,55963,570,24,38220,Blocked,25,KAI FORBATH,1987-09-02,0,625,0,26,26.17
2013,Reg,9,2013-11-03,55963,3023,126,38220,Made,47,KAI FORBATH,1987-09-02,1,2209,0,27,26.17
2013,Reg,10,2013-11-07,55970,435,17,38220,Made,20,KAI FORBATH,1987-09-02,1,400,0,28,26.18
2013,Reg,10,2013-11-07,55970,2375,94,38220,Made,40,KAI FORBATH,1987-09-02,1,1600,0,29,26.18
2013,Reg,12,2013-11-25,56012,1374,57,38220,Made,36,KAI FORBATH,1987-09-02,1,1296,0,30,26.23
2013,Reg,12,2013-11-25,56012,1800,73,38220,Made,35,KAI FORBATH,1987-09-02,1,1225,0,31,26.23
2013,Reg,13,2013-12-01,56027,2603,105,38220,Made,33,KAI FORBATH,1987-09-02,1,1089,0,32,26.25
2013,Reg,14,2013-12-08,56038,2080,84,38220,Made,50,KAI FORBATH,1987-09-02,1,2500,1,33,26.27
2013,Reg,15,2013-12-15,56046,1990,82,38220,Made,33,KAI FORBATH,1987-09-02,1,1089,0,34,26.29
2013,Reg,15,2013-12-15,56046,2193,89,38220,Made,37,KAI FORBATH,1987-09-02,1,1369,0,35,26.29
2013,Reg,16,2013-12-22,56070,702,29,38220,Made,36,KAI FORBATH,1987-09-02,1,1296,0,36,26.31
2013,Reg,16,2013-12-22,56070,1252,51,38220,Made,22,KAI FORBATH,1987-09-02,1,484,0,37,26.31
2013,Reg,16,2013-12-22,56070,2744,110,38220,Made,47,KAI FORBATH,1987-09-02,1,2209,0,38,26.31
2013,Reg,17,2013-12-29,56086,1355,56,38220,Made,31,KAI FORBATH,1987-09-02,1,961,0,39,26.32
2013,Reg,17,2013-12-29,56086,2196,89,38220,Made,49,KAI FORBATH,1987-09-02,1,2401,0,40,26.32
2014,Reg,2,2014-09-14,56194,3744,144,38220,Made,42,KAI FORBATH,1987-09-02,1,1764,0,41,27.03
2014,Reg,2,2014-09-14,56194,2814,106,38220,Made,36,KAI FORBATH,1987-09-02,1,1296,0,42,27.03
2014,Reg,3,2014-09-21,56211,3854,156,38220,Missed,33,KAI FORBATH,1987-09-02,0,1089,0,43,27.05
2014,Reg,3,2014-09-21,56211,1925,78,38220,Made,44,KAI FORBATH,1987-09-02,1,1936,0,44,27.05
2014,Reg,3,2014-09-21,56211,1341,54,38220,Made,49,KAI FORBATH,1987-09-02,1,2401,0,45,27.05
2014,Reg,5,2014-10-06,56245,2411,95,38220,Made,27,KAI FORBATH,1987-09-02,1,729,0,46,27.09
2014,Reg,6,2014-10-12,56257,2375,89,38220,Made,43,KAI FORBATH,1987-09-02,1,1849,0,47,27.11
2014,Reg,6,2014-10-12,56257,1466,59,38220,Made,28,KAI FORBATH,1987-09-02,1,784,0,48,27.11
2014,Reg,7,2014-10-19,56270,3996,150,38220,Made,22,KAI FORBATH,1987-09-02,1,484,0,49,27.13
2014,Reg,7,2014-10-19,56270,392,10,38220,Made,31,KAI FORBATH,1987-09-02,1,961,0,50,27.13
2014,Reg,7,2014-10-19,56270,1535,53,38220,Made,31,KAI FORBATH,1987-09-02,1,961,0,51,27.13
2014,Reg,7,2014-10-19,56270,3102,116,38220,Made,27,KAI FORBATH,1987-09-02,1,729,0,52,27.13
2014,Reg,8,2014-10-27,56290,3959,156,38220,Made,40,KAI FORBATH,1987-09-02,1,1600,0,53,27.15
2014,Reg,8,2014-10-27,56290,317,13,38220,Made,44,KAI FORBATH,1987-09-02,1,1936,0,54,27.15
2014,Reg,9,2014-11-02,56298,3074,120,38220,Made,26,KAI FORBATH,1987-09-02,1,676,0,55,27.17
2014,Reg,9,2014-11-02,56298,547,18,38220,Made,36,KAI FORBATH,1987-09-02,1,1296,0,56,27.17
2014,Reg,11,2014-11-16,56326,1235,49,38220,Missed,47,KAI FORBATH,1987-09-02,0,2209,0,57,27.21
2014,Reg,11,2014-11-16,56326,2556,100,38220,Missed,50,KAI FORBATH,1987-09-02,0,2500,1,58,27.21
2014,Reg,12,2014-11-23,56343,3034,120,38220,Made,46,KAI FORBATH,1987-09-02,1,2116,0,59,27.23
2014,Reg,12,2014-11-23,56343,2562,102,38220,Made,27,KAI FORBATH,1987-09-02,1,729,0,60,27.23
2014,Reg,13,2014-11-30,56352,3641,142,38220,Made,29,KAI FORBATH,1987-09-02,1,841,0,61,27.24
2014,Reg,13,2014-11-30,56352,154,6,38220,Made,25,KAI FORBATH,1987-09-02,1,625,0,62,27.24
2014,Reg,15,2014-12-14,56388,2764,108,38220,Made,38,KAI FORBATH,1987-09-02,1,1444,0,63,27.28
2014,Reg,15,2014-12-14,56388,500,20,38220,Made,35,KAI FORBATH,1987-09-02,1,1225,0,64,27.28
2014,Reg,16,2014-12-20,56396,4480,177,38220,Made,26,KAI FORBATH,1987-09-02,1,676,0,65,27.3
2014,Reg,16,2014-12-20,56396,571,23,38220,Made,25,KAI FORBATH,1987-09-02,1,625,0,66,27.3
2014,Reg,17,2014-12-28,56422,1752,72,38220,Made,25,KAI FORBATH,1987-09-02,1,625,0,67,27.32
2015,Reg,1,2015-09-13,56510,376,15,38220,Made,45,KAI FORBATH,1987-09-02,1,2025,0,68,28.03
2015,Reg,1,2015-09-13,56510,768,31,38220,Missed,46,KAI FORBATH,1987-09-02,0,2116,0,69,28.03
2015,Reg,8,2015-11-01,56615,5002,194,38220,Made,50,KAI FORBATH,1987-09-02,1,2500,1,70,28.16
2015,Reg,9,2015-11-08,56627,4359,164,38220,Blocked,46,KAI FORBATH,1987-09-02,0,2116,0,71,28.18
2015,Reg,12,2015-11-29,56668,1435,61,38220,Made,30,KAI FORBATH,1987-09-02,1,900,0,72,28.24
2015,Reg,12,2015-11-29,56668,1933,79,38220,Made,57,KAI FORBATH,1987-09-02,1,3249,1,73,28.24
2015,Reg,13,2015-12-06,56685,708,30,38220,Missed,38,KAI FORBATH,1987-09-02,0,1444,0,74,28.26
2015,Reg,14,2015-12-13,56706,1904,77,38220,Made,23,KAI FORBATH,1987-09-02,1,529,0,75,28.28
2015,Reg,15,2015-12-21,56726,877,35,38220,Made,45,KAI FORBATH,1987-09-02,1,2025,0,76,28.3
2015,Reg,15,2015-12-21,56726,3198,117,38220,Made,22,KAI FORBATH,1987-09-02,1,484,0,77,28.3
2015,Reg,16,2015-12-27,56735,1725,67,38220,Made,37,KAI FORBATH,1987-09-02,1,1369,0,78,28.32
2015,Reg,16,2015-12-27,56735,3790,147,38220,Blocked,28,KAI FORBATH,1987-09-02,0,784,0,79,28.32
2015,Reg,16,2015-12-27,56735,2233,85,38220,Missed,52,KAI FORBATH,1987-09-02,0,2704,1,80,28.32
2015,Reg,17,2016-01-03,56743,2621,106,38220,Made,41,KAI FORBATH,1987-09-02,1,1681,0,81,28.34
2015,Reg,17,2016-01-03,56743,3984,155,38220,Made,30,KAI FORBATH,1987-09-02,1,900,0,82,28.34
2016,Reg,11,2016-11-20,57055,2906,118,38220,Made,27,KAI FORBATH,1987-09-02,1,729,0,83,29.22
